anum,n_terms,n_d,order,degree,n_id,L_H,n_revisions,n_struct_rev,final_lambda,name
A000271,22,13.0,3.0,1.0,13.0,44.0,1,0,0.040109389243391066,Sums of m̩nage numbers.
A000272,22,,,,,,0,0,1.0,Number of trees on n labeled nodes: n^(n-2) with a(0)=1.
A000274,23,16.0,4.0,1.0,16.0,62.0,1,0,0.044960116026105876,Number of permutations of length n with 2 consecutive ascending pairs.
A000276,20,16.0,2.0,3.0,16.0,102.0,1,0,0.07450693937180423,Associated Stirling numbers.
A000277,34,,,,,,0,0,1.0,3*n - 2*floor(sqrt(4*n+5)) + 5.
A000279,22,19.0,4.0,2.0,21.0,230.0,2,1,0.15221707478491064,"Card matching: coefficients B[n,1] of t in the reduced hit polynomial A[n,n,n](t)."
A000285,34,7.0,2.0,0.0,7.0,26.0,1,0,0.028985507246376812,"a(0) = 1, a(1) = 4, and a(n) = a(n-1) + a(n-2) for n >= 2."
A000286,34,,,,,,0,0,1.0,Number of positive integers <= 2^n of form 2 x^2 + 5 y^2.
A000287,26,16.0,4.0,1.0,16.0,118.0,1,0,0.11163670766319773,Number of rooted polyhedral graphs with n edges.
A000288,34,11.0,4.0,0.0,11.0,42.0,1,0,0.04229607250755287,Tetranacci numbers: a(n) = a(n-1) + a(n-2) + a(n-3) + a(n-4) with a(0) = a(1) = a(2) = a(3) = 1.
A000290,34,9.0,3.0,0.0,9.0,38.0,1,0,0.06972477064220184,The squares: a(n) = n^2.
A000291,34,,,,,,0,0,1.0,Number of bipartite partitions of n white objects and 2 black ones.
A000292,34,10.0,2.0,1.0,10.0,38.0,1,0,0.05909797822706065,"Tetrahedral (or triangular pyramidal) numbers: a(n) = C(n+2,3) = n*(n+1)*(n+2)/6."
A000293,34,,,,,,0,0,1.0,"a(n) = number of solid (i.e., three-dimensional) partitions of n."
A000294,34,,,,,,0,0,1.0,Expansion of g.f. Product_{k >= 1} (1 - x^k)^(-k*(k+1)/2).
A000295,34,9.0,3.0,0.0,9.0,34.0,1,0,0.029955947136563875,"Eulerian numbers (Euler's triangle: column k=2 of A008292, column k=1 of A173018)."
A000296,27,,,,,,0,0,1.0,Set partitions without singletons: number of partitions of an n-set into blocks of size > 1. Also number of cyclically spaced (or feasible) partitions.
A000297,34,10.0,2.0,1.0,10.0,42.0,1,0,0.061855670103092786,a(n) = (n+1)*(n+3)*(n+8)/6.
A000298,34,,,,,,0,0,1.0,Number of partitions into non-integral powers.
A000299,34,,,,,,0,0,1.0,Number of n-node rooted trees of height 4.
A000300,28,,,,,,0,0,1.0,4th power of rooted tree enumerator: linear forests of 4 rooted trees.
A000302,25,6.0,1.0,0.0,5.0,18.0,0,0,0.014274385408406027,Powers of 4: a(n) = 4^n.
A000303,22,,,,,,0,0,1.0,Number of permutations of [n] in which the longest increasing run has length 2.
A000305,21,,,,,,0,0,1.0,Number of certain rooted planar maps.
A000306,32,,,,,,0,0,1.0,Number of trees of diameter 8.
A000307,21,,,,,,0,0,1.0,Number of 4-level labeled rooted trees with n leaves.
A000309,22,9.0,1.0,2.0,9.0,54.0,1,0,0.040208488458674606,Number of rooted planar bridgeless cubic maps with 2n nodes.
A000310,20,,,,,,0,0,1.0,Coefficients of iterated exponentials.
A000311,20,,,,,,0,0,1.0,Schroeder's fourth problem; also series-reduced rooted trees with n labeled leaves; also number of total partitions of n.
A000312,20,,,,,,0,0,1.0,a(n) = n^n; number of labeled mappings from n points to themselves (endofunctions).
A000313,23,19.0,5.0,1.0,19.0,84.0,1,0,0.06378132118451026,Number of permutations of length n with 3 consecutive ascending pairs.
A000314,20,,,,,,0,0,1.0,Number of mixed Husimi trees with n nodes; or labeled polygonal cacti with bridges.
A000319,34,,,,,,0,0,1.0,"a(n) = floor(b(n)), where b(n) = tan(b(n-1)), b(0)=1."
A000321,27,10.0,2.0,1.0,10.0,34.0,1,0,0.02654176424668228,"H_n(-1/2), where H_n(x) is Hermite polynomial of degree n."
A000322,34,13.0,5.0,0.0,13.0,50.0,1,0,0.05149330587023687,Pentanacci numbers: a(n) = a(n-1) + a(n-2) + a(n-3) + a(n-4) + a(n-5) with a(0) = a(1) = a(2) = a(3) = a(4) = 1.
A000323,34,,,,,,0,0,1.0,"Let A(n) = #{(i,j): i^2 + j^2 <= n}, V(n) = Pi*n, P(n) = A(n) - V(n); A000099 gives values of n where |P(n)| sets a new record; sequence gives A(A000099(n))."
A000325,32,9.0,3.0,0.0,9.0,38.0,1,0,0.03766105054509415,a(n) = 2^n - n.
A000326,34,9.0,3.0,0.0,9.0,38.0,1,0,0.06608695652173913,Pentagonal numbers: a(n) = n*(3*n-1)/2.
A000327,34,,,,,,0,0,1.0,Number of partitions into non-integral powers.
A000328,34,,,,,,0,0,1.0,Number of points of norm <= n^2 in square lattice.
A000329,34,,,,,,0,0,1.0,"Nearest integer to b(n), where b(n) = tan(b(n-1)), b(0) = 1."
A000330,34,10.0,2.0,1.0,10.0,36.0,1,0,0.051798561151079135,Square pyramidal numbers: a(n) = 0^2 + 1^2 + 2^2 + ... + n^2 = n*(n+1)*(2*n+1)/6.
A000331,21,,,,,,0,0,1.0,Related to zeros of Bessel function.
A000332,34,13.0,5.0,0.0,13.0,54.0,1,0,0.07814761215629522,"Binomial coefficient binomial(n,4) = n*(n-1)*(n-2)*(n-3)/24."
A000333,34,,,,,,0,0,1.0,Number of partitions into non-integral powers.
A000334,30,,,,,,0,0,1.0,Number of 4-dimensional partitions of n.
A000335,33,,,,,,0,0,1.0,Euler transform of A000292.
A000337,32,9.0,3.0,0.0,9.0,42.0,1,0,0.03346613545816733,a(n) = (n-1)*2^n + 1.
A000338,34,10.0,2.0,1.0,10.0,62.0,1,0,0.0876944837340877,Expansion of x^3*(5-2*x)*(1-x^3)/(1-x)^4.
A000339,34,,,,,,0,0,1.0,Number of partitions into non-integral powers.
A000340,25,9.0,3.0,0.0,9.0,50.0,1,0,0.04784688995215311,"a(0)=1, a(n) = 3*a(n-1) + n + 1."
A000341,28,,,,,,0,0,1.0,Number of ways to pair up {1..2n} so sum of each pair is prime.
A000342,32,,,,,,0,0,1.0,Number of n-node rooted trees of height 5.
A000343,28,,,,,,0,0,1.0,5th power of rooted tree enumerator; number of linear forests of 5 rooted trees.
A000344,26,9.0,1.0,2.0,9.0,54.0,1,0,0.04176334106728538,"a(n) = 5*binomial(2n, n-2)/(n+3)."
A000345,34,,,,,,0,0,1.0,Number of partitions into non-integral powers.
A000346,25,10.0,2.0,1.0,10.0,64.0,1,0,0.05075337034099921,"a(n) = 2^(2*n+1) - binomial(2*n+1, n+1)."
A000347,34,,,,,,0,0,1.0,Number of partitions into non-integral powers.
A000348,31,,,,,,0,0,1.0,"Number of ways to pair up {1^2, 2^2, ..., (2n)^2 } so sum of each pair is prime."
A000349,24,,,,,,0,0,1.0,One-half the number of permutations of length n with exactly 2 rising or falling successions.
A000350,34,,,,,,0,0,1.0,Numbers m such that Fibonacci(m) ends with m.
A000351,24,6.0,1.0,0.0,5.0,18.0,0,0,0.01366742596810934,Powers of 5: a(n) = 5^n.
A000352,26,11.0,4.0,0.0,11.0,92.0,1,0,0.07193119624706802,One half of the number of permutations of [n] such that the differences have three runs with the same signs.
A000353,34,,,,,,0,0,1.0,"Primes p == 7, 19, 23 (mod 40) such that (p-1)/2 is also prime."
A000354,20,10.0,2.0,1.0,10.0,38.0,1,0,0.029208301306687164,Expansion of e.g.f. exp(-x)/(1-2*x).
A000355,34,,,,,,0,0,1.0,"Primes p == 3, 9, 11 (mod 20) such that 2p+1 is also prime."
A000357,20,,,,,,0,0,1.0,Number of 5-level labeled rooted trees with n leaves.
A000358,34,,,,,,0,0,1.0,"Number of binary necklaces of length n with no subsequence 00, excluding the necklace ""0""."
A000360,34,,,,,,0,0,1.0,Distribution of nonempty triangles inside a fractal rep-4-tile.
A000361,34,,,,,,0,0,1.0,"From a fractal set of positive Lebesgue measure, a self-replicating tiling with holes, the 4-reptile following the 2-reptile of Paul Levy."
A000362,30,,,,,,0,0,1.0,"Generalized class numbers c_(n,2)."
A000363,20,15.0,3.0,2.0,17.0,176.0,2,1,0.1587015329125338,Number of permutations of [n] with exactly 2 increasing runs of length at least 2.
A000365,21,19.0,2.0,4.0,19.0,406.0,1,0,0.31016042780748665,Number of genus 0 rooted planar maps with 4 faces and n vertices.
A000366,21,,,,,,0,0,1.0,Genocchi numbers of second kind (A005439) divided by 2^(n-1).
A000367,24,,,,,,0,0,1.0,Numerators of Bernoulli numbers B_2n.
A000368,26,,,,,,0,0,1.0,Number of connected graphs with one cycle of length 4.
A000369,34,,,,,,0,0,1.0,"Triangle of numbers related to triangle A049213; generalization of Stirling numbers of second kind A008277, Bessel triangle A001497."
A000373,23,,,,,,0,0,1.0,Conjectured dimension of a module associated with the free commutative Moufang loop with n generators.
A000374,34,,,,,,0,0,1.0,Number of cycles (mod n) under doubling map.
A000375,21,,,,,,0,0,1.0,"Topswops (1): start by shuffling n cards labeled 1..n. If top card is m, reverse order of top m cards, then repeat. a(n) is the maximal number of steps before top card is 1."
A000376,20,,,,,,0,0,1.0,"Topswops (2): start by shuffling n cards labeled 1..n. If the top card is m, reverse the order of the top m cards. Repeat until 1 gets to the top, then stop. Suppose the whole deck is now sorted (if not, discard this case). a(n) is the maximal number of steps before 1 got to the top."
A000377,34,,,,,,0,0,1.0,"Expansion of f(-q^3) * f(-q^8) * chi(-q^12) / chi(-q) in powers of q where chi(), f() are Ramanujan theta functions."
A000378,34,7.0,,,,,2,1,1.0,Sums of three squares: numbers of the form x^2 + y^2 + z^2.
A000379,34,,,,,,0,0,1.0,Numbers where total number of 1-bits in the exponents of their prime factorization is even; a 2-way classification of integers: complement of A000028.
A000380,21,,,,,,0,0,1.0,Number of permutations of an n-sequence discordant with three given permutations (see reference) in n-3 places.
A000382,31,13.0,5.0,0.0,13.0,74.0,1,0,0.0729064039408867,Restricted permutations.
A000383,34,6.0,6.0,0.0,15.0,58.0,2,2,0.06047966631908238,Hexanacci numbers with a(0) = ... = a(5) = 1.
A000384,34,9.0,3.0,0.0,9.0,38.0,1,0,0.06343906510851419,Hexagonal numbers: a(n) = n*(2*n-1).
A000385,34,,,,,,0,0,1.0,Convolution of A000203 with itself.
A000386,23,,,,,,0,0,1.0,"a(n) = A058057(n,n-3)."
A000387,23,16.0,4.0,1.0,16.0,64.0,1,0,0.05132317562149158,Rencontres numbers: number of permutations of [n] with exactly two fixed points.
A000388,20,,,,,,0,0,1.0,Number of permutations of an n-sequence discordant with three given permutations (see reference) in n-2 places.
A000389,34,15.0,6.0,0.0,15.0,70.0,1,0,0.09198423127463863,"Binomial coefficients C(n,5)."
A000390,27,,,,,,0,0,1.0,Number of 5-dimensional partitions of n.
A000391,28,,,,,,0,0,1.0,Euler transform of A000332.
A000392,28,11.0,4.0,0.0,11.0,42.0,1,0,0.0384967919340055,"Stirling numbers of second kind S(n,3)."
A000393,31,6.0,,,,,1,1,1.0,Number of n-node rooted trees of height 6.
A000394,34,,,,,,0,0,1.0,Numbers of form x^2 + y^2 + 7z^2.
A000395,25,,,,,,0,0,1.0,6th power of rooted tree enumerator; number of linear forests of 6 rooted trees.
A000397,34,,,,,,0,0,1.0,Number of partitions into non-integral powers.
A000398,34,7.0,,,,,2,1,1.0,Numbers of form x^2 + 2y^2 + 2yz + 4z^2.
A000400,23,6.0,1.0,0.0,5.0,18.0,0,0,0.01340282948622487,Powers of 6: a(n) = 6^n.
A000401,34,7.0,,,,,2,1,1.0,Numbers of form x^2 + y^2 + 2*z^2.
A000402,22,,,,,,0,0,1.0,Number of permutations of [n] in which the longest increasing run has length 3.
A000404,34,,,,,,0,0,1.0,Numbers that are the sum of 2 nonzero squares.
A000408,34,,,,,,0,0,1.0,Numbers that are the sum of three nonzero squares.
A000412,34,,,,,,0,0,1.0,Number of bipartite partitions of n white objects and 3 black ones.
A000413,34,,,,,,0,0,1.0,"Let A(n) = #{(i,j,k): i^2 + j^2 + k^2 <= n}, V(n) = (4/3)*Pi*n^(3/2), P(n) = A(n) - V(n); A000092 gives values of n where |P(n)| sets a new record; sequence gives A(A000092(n))."
A000414,34,,,,,,0,0,1.0,Numbers that are the sum of 4 nonzero squares.
A000415,34,,,,,,0,0,1.0,Numbers that are the sum of 2 but no fewer nonzero squares.
A000416,21,,,,,,0,0,1.0,Number of 6-dimensional partitions of n.
A000417,27,,,,,,0,0,1.0,Euler transform of A000389.
A000418,32,6.0,,,,,1,1,1.0,Number of n-node rooted trees of height 7.
A000419,34,,,,,,0,0,1.0,Numbers that are the sum of 3 but no fewer nonzero squares.
A000420,22,6.0,1.0,0.0,5.0,20.0,0,0,0.015003750937734433,Powers of 7: a(n) = 7^n.
A000421,20,,,,,,0,0,1.0,"Number of isomorphism classes of connected 3-regular (trivalent, cubic) loopless multigraphs of order 2n."
A000423,34,,,,,,0,0,1.0,"a(n) is smallest number > a(n-1) of form a(i)*a(j), i < j < n."
A000425,22,21.0,6.0,1.0,22.0,112.0,2,1,0.08853754940711463,Coefficients of m̩nage hit polynomials.
A000426,23,19.0,5.0,1.0,19.0,90.0,1,0,0.07058823529411765,Coefficients of m̩nage hit polynomials.
A000427,20,,,,,,0,0,1.0,Number of 7-dimensional partitions of n.
A000428,23,,,,,,0,0,1.0,Euler transform of A000579.
A000429,32,6.0,,,,,1,1,1.0,Number of n-node rooted trees of height 8.
A000430,34,,,,,,0,0,1.0,Primes and squares of primes.
A000431,27,11.0,4.0,0.0,11.0,50.0,1,0,0.03965107057890563,Expansion of 2*x^3/((1-2*x)^2*(1-4*x)).
A000432,34,,,,,,0,0,1.0,Series-parallel numbers.
A000433,34,7.0,,,,,2,1,1.0,n written in base where place values are positive cubes.
A000434,22,,,,,,0,0,1.0,Number of permutations of [n] in which the longest increasing run has length 4.
A000435,20,,,,,,0,0,1.0,Normalized total height of all nodes in all rooted trees with n labeled nodes.
A000437,34,,,,,,0,0,1.0,Smallest nonnegative number that is the sum of 3 squares in exactly n ways.
A000439,34,13.0,3.0,1.0,13.0,94.0,1,0,0.10645526613816535,Powers of rooted tree enumerator.
A000441,34,,,,,,0,0,1.0,a(n) = Sum_{k=1..n-1} k*sigma(k)*sigma(n-k).
A000443,34,,,,,,0,0,1.0,Numbers that are the sum of 2 squares in exactly 3 ways.
A000444,24,,,,,,0,0,1.0,Number of partially labeled rooted trees with n nodes (3 of which are labeled).
A000446,26,,,,,,0,0,1.0,Smallest number that is the sum of 2 squares (allowing zeros) in exactly n ways.
A000447,34,10.0,2.0,1.0,10.0,40.0,1,0,0.04932182490752158,a(n) = 1^2 + 3^2 + 5^2 + 7^2 + ... + (2*n-1)^2 = n*(4*n^2 - 1)/3.
A000448,32,,,,,,0,0,1.0,Smallest number that is the sum of 2 squares in at least n ways.
A000449,20,13.0,2.0,2.0,13.0,60.0,1,0,0.0507185122569738,Rencontres numbers: number of permutations of [n] with exactly 3 fixed points.
A000450,20,,,,,,0,0,1.0,"a(n) = A058057(n,n-4)."
A000451,34,,,,,,0,0,1.0,Smallest number that is the sum of 3 squares in at least n ways.
A000452,34,,,,,,0,0,1.0,The greedy sequence of integers which avoids 3-term geometric progressions.
A000453,24,11.0,4.0,0.0,11.0,96.0,1,0,0.07447633824670287,"Stirling numbers of the second kind, S(n,4)."
A000455,34,,,,,,0,0,1.0,Digits of powers of 2.
A000456,22,,,,,,0,0,1.0,Number of permutations of [n] in which the longest increasing run has length 5.
A000458,27,,,,,,0,0,1.0,a(0) = a(1) = 1; thereafter a(n) = sigma(a(n-1)) + sigma(a(n-2)).
A000460,26,15.0,6.0,0.0,15.0,170.0,1,0,0.13168086754453912,"Eulerian numbers (Euler's triangle: column k=3 of A008292, column k=2 of A173018)."
A000462,34,,,,,,0,0,1.0,Numbers written in base of triangular numbers.
A000463,34,15.0,6.0,0.0,15.0,64.0,1,0,0.18028169014084508,n followed by n^2.
A000465,34,,,,,,0,0,1.0,Number of bipartite partitions of n white objects and 4 black ones.
A000466,34,7.0,1.0,1.0,7.0,28.0,1,0,0.0413589364844904,a(n) = 4*n^2 - 1.
A000467,23,,,,,,0,0,1.0,Number of permutations of [n] in which the longest increasing run has length 6.
A000468,20,,,,,,0,0,1.0,Powers of ten written in base 8.
A000469,34,,,,,,0,0,1.0,1 together with products of 2 or more distinct primes.
A000471,30,,,,,,0,0,1.0,a(n) = floor(sinh(n)).
A000473,20,,,,,,0,0,1.0,Number of genus 0 rooted maps with 5 faces and n vertices.
A000475,20,13.0,2.0,2.0,13.0,62.0,1,0,0.04971932638331997,Rencontres numbers: number of permutations of [n] with exactly 4 fixed points.
A000477,34,,,,,,0,0,1.0,a(n) = Sum_{k=1..n-1} k^2*sigma(k)*sigma(n-k).
A000478,26,15.0,3.0,2.0,17.0,190.0,2,1,0.13503909026297087,Number of ways of placing n labeled balls into 3 indistinguishable boxes with at least 2 balls in each box.
A000480,34,13.0,,,,,2,1,1.0,a(n) = floor(cos(n)).
A000481,23,13.0,5.0,0.0,13.0,160.0,1,0,0.11469534050179211,"Stirling numbers of the second kind, S(n,5)."
A000482,20,,,,,,0,0,1.0,"Unsigned Stirling numbers of first kind s(n,5)."
A000483,20,,,,,,0,0,1.0,"Associated Stirling numbers: second-order reciprocal Stirling numbers (Fekete) a(n) = [[n, 3]]. The number of 3-orbit permutations of an n-set with at least 2 elements in each orbit."
A000484,34,7.0,,,,,2,1,1.0,a(n) = round(cos(n)).
A000485,22,,,,,,0,0,1.0,Number of partially labeled trees with n nodes (4 of which are labeled).
A000486,21,15.0,6.0,0.0,15.0,228.0,1,0,0.20088105726872246,One half of the number of permutations of [n] such that the differences have 4 runs with the same signs.
A000487,20,15.0,3.0,2.0,17.0,210.0,3,2,0.16042780748663102,Number of permutations of length n with exactly two valleys.
A000488,25,,,,,,0,0,1.0,"Generalized tangent numbers d_(n,3)."
A000491,34,,,,,,0,0,1.0,Number of bipartite partitions of n white objects and 5 black ones.
A000493,34,13.0,,,,,2,1,1.0,a(n) = floor(sin(n)).
A000494,34,7.0,,,,,2,1,1.0,Nearest integer to sin(n).
A000495,30,,,,,,0,0,1.0,Nearest integer to sinh(n).
A000496,34,22.0,6.0,1.0,22.0,316.0,1,0,0.28858447488584477,Restricted permutations.
A000498,23,,,,,,0,0,1.0,"Eulerian numbers (Euler's triangle: column k=4 of A008292, column k=3 of A173018)."
A000499,32,,,,,,0,0,1.0,a(n) = Sum_{k=1..n-1} k^3*sigma(k)*sigma(n-k).
A000501,30,,,,,,0,0,1.0,a(n) = floor(cosh(n)).
A000502,20,,,,,,0,0,1.0,Number of genus 0 rooted maps with 6 faces and n vertices.
A000503,34,,,,,,0,0,1.0,a(n) = floor(tan(n)).
A000508,21,,,,,,0,0,1.0,"Generalized class numbers c_(n,3)."
A000511,34,,,,,,0,0,1.0,"Number of n-step spiral self-avoiding walks on hexagonal lattice, where at each step one may continue in same direction or make turn of 2*Pi/3 counterclockwise."
A000512,28,,,,,,0,0,1.0,"Number of equivalence classes of n X n matrices over {0,1} with rows and columns summing to 3, where equivalence is defined by row and column permutations."
A000513,22,,,,,,0,0,1.0,"Number of equivalence classes of n X n matrices over {0,1} with rows and columns summing to 4, where equivalence is defined by row and column permutations. Also number of isomorphism classes of bicolored quartic bipartite graphs, where isomorphism cannot exchange the colors."
A000516,20,,,,,,0,0,1.0,"Number of equivalence classes of n X n matrices over {0,1} with rows and columns summing to 5, where equivalence is defined by row and column permutations. Isomorphism classes of bicolored 5-regular bipartite graphs, where isomorphism cannot exchange the colors."
A000520,34,11.0,,,,,2,1,1.0,Nearest integer to log_10(n).
A000522,24,10.0,2.0,1.0,10.0,38.0,1,0,0.024437299035369776,Total number of ordered k-tuples (k=0..n) of distinct elements from an n-element set: a(n) = Sum_{k=0..n} n!/k!.
A000523,34,,,,,,0,0,1.0,a(n) = floor(log_2(n)).
A000524,24,,,,,,0,0,1.0,"Number of rooted trees with n nodes, 2 of which are labeled."
A000525,21,,,,,,0,0,1.0,Number of partially labeled rooted trees with n nodes (4 of which are labeled).
A000527,34,,,,,,0,0,1.0,Series-parallel numbers.
A000529,34,13.0,3.0,1.0,13.0,136.0,1,0,0.13039309683604985,Powers of rooted tree enumerator.
A000531,26,10.0,2.0,1.0,10.0,68.0,1,0,0.04628999319264806,From area of cyclic polygon of 2n + 1 sides.
A000534,34,,,,,,0,0,1.0,Numbers that are not the sum of 4 nonzero squares.
A000535,20,,,,,,0,0,1.0,"Card matching: coefficients B[n,2] of t^2 in the reduced hit polynomial A[n,n,n](t)."
A000536,30,13.0,2.0,2.0,13.0,86.0,1,0,0.022554419092578024,Number of 3-line Latin rectangles.
A000537,34,13.0,2.0,2.0,13.0,56.0,1,0,0.060935799782372145,Sum of first n cubes; or n-th triangular number squared.
A000538,34,13.0,2.0,2.0,13.0,88.0,1,0,0.07658833768494343,Sum of fourth powers: 0^4 + 1^4 + ... + n^4.
A000539,32,16.0,2.0,3.0,16.0,128.0,1,0,0.10102604577742699,Sum of 5th powers: 0^5 + 1^5 + 2^5 + ... + n^5.
A000540,28,16.0,2.0,3.0,16.0,174.0,1,0,0.14204081632653062,Sum of 6th powers: 0^6 + 1^6 + 2^6 + ... + n^6.
A000541,26,17.0,3.0,2.0,17.0,300.0,1,0,0.23715415019762845,Sum of 7th powers: 1^7 + 2^7 + ... + n^7.
A000542,24,19.0,5.0,1.0,19.0,356.0,1,0,0.2805358550039401,Sum of 8th powers: 1^8 + 2^8 + ... + n^8.
