anum,n_terms,n_d,order,degree,n_id,L_H,n_revisions,n_struct_rev,final_lambda,name
A000477,30,,,,,,0,0,1.0,a(n) = Sum_{k=1..n-1} k^2*sigma(k)*sigma(n-k).
A000480,30,13.0,,,,,2,1,1.0,a(n) = floor(cos(n)).
A000484,30,7.0,,,,,2,1,1.0,a(n) = round(cos(n)).
A000491,30,,,,,,0,0,1.0,Number of bipartite partitions of n white objects and 5 black ones.
A000493,30,13.0,,,,,2,1,1.0,a(n) = floor(sin(n)).
A000494,30,7.0,,,,,2,1,1.0,Nearest integer to sin(n).
A000495,30,,,,,,0,0,1.0,Nearest integer to sinh(n).
A000496,30,22.0,6.0,1.0,22.0,316.0,1,0,0.3678696158323632,Restricted permutations.
A000499,30,,,,,,0,0,1.0,a(n) = Sum_{k=1..n-1} k^3*sigma(k)*sigma(n-k).
A000501,30,,,,,,0,0,1.0,a(n) = floor(cosh(n)).
A000503,30,,,,,,0,0,1.0,a(n) = floor(tan(n)).
A000511,30,,,,,,0,0,1.0,"Number of n-step spiral self-avoiding walks on hexagonal lattice, where at each step one may continue in same direction or make turn of 2*Pi/3 counterclockwise."
A000520,30,11.0,4.0,0.0,11.0,30.0,1,0,0.24390243902439024,Nearest integer to log_10(n).
A000523,30,,,,,,0,0,1.0,a(n) = floor(log_2(n)).
A000527,30,,,,,,0,0,1.0,Series-parallel numbers.
A000529,30,13.0,3.0,1.0,13.0,136.0,1,0,0.1543700340522134,Powers of rooted tree enumerator.
A000534,30,,,,,,0,0,1.0,Numbers that are not the sum of 4 nonzero squares.
A000536,30,13.0,2.0,2.0,13.0,86.0,1,0,0.022554419092578024,Number of 3-line Latin rectangles.
A000537,30,13.0,2.0,2.0,13.0,56.0,1,0,0.07282184655396619,Sum of first n cubes; or n-th triangular number squared.
A000538,30,13.0,2.0,2.0,13.0,88.0,1,0,0.09157127991675339,Sum of fourth powers: 0^4 + 1^4 + ... + n^4.
A000539,30,16.0,2.0,3.0,16.0,128.0,1,0,0.11082251082251082,Sum of 5th powers: 0^5 + 1^5 + 2^5 + ... + n^5.
A000546,30,,,,,,0,0,1.0,First occurrence of n consecutive numbers that take same number of steps to reach 1 in 3x+1 problem.
A000547,30,,,,,,0,0,1.0,Number of steps to reach 1 in sequence A000546.
A000548,30,,,,,,0,0,1.0,Squares that are not the sum of 2 nonzero squares.
A000549,30,,,,,,0,0,1.0,Numbers that are the sum of 2 squares but not sum of 3 nonzero squares.
A000550,30,,,,,,0,0,1.0,Number of trees of diameter 7.
A000561,30,10.0,4.0,0.0,11.0,84.0,2,1,0.1023142509135201,Number of discordant permutations.
A000562,30,13.0,6.0,0.0,15.0,156.0,2,1,0.15249266862170088,Number of discordant permutations.
A000566,30,9.0,3.0,0.0,9.0,40.0,1,0,0.0761904761904762,Heptagonal numbers (or 7-gonal numbers): n*(5*n-3)/2.
A000567,30,9.0,3.0,0.0,9.0,40.0,1,0,0.07393715341959335,Octagonal numbers: n*(3*n-2). Also called star numbers.
A000569,30,,,,,,0,0,1.0,Number of graphical partitions of 2n.
A000570,30,13.0,5.0,0.0,13.0,54.0,1,0,0.07883211678832117,Number of tournaments on n nodes determined by their score vectors.
A000571,30,,,,,,0,0,1.0,Number of different score sequences that are possible in an n-team round-robin tournament.
A000572,30,,,,,,0,0,1.0,A Beatty sequence: [ n(e+1) ].
A000574,30,9.0,2.0,1.0,10.0,62.0,2,1,0.07460890493381468,Coefficient of x^5 in expansion of (1 + x + x^2)^n.
A000575,30,13.0,2.0,2.0,13.0,100.0,1,0,0.08176614881439084,Tenth column of quintinomial coefficients.
A000577,30,,,,,,0,0,1.0,"Number of triangular polyominoes (or triangular polyforms, or polyiamonds) with n cells (turning over is allowed, holes are allowed, must be connected along edges)."
A000578,30,10.0,2.0,1.0,10.0,46.0,1,0,0.06959152798789713,The cubes: a(n) = n^3.
A000579,30,6.0,,,,,1,1,1.0,"Figurate numbers or binomial coefficients C(n,6)."
A000580,30,7.0,1.0,1.0,7.0,30.0,1,0,0.030895983522142123,"a(n) = binomial coefficient C(n,7)."
A000581,30,7.0,1.0,1.0,7.0,30.0,1,0,0.02838221381267739,"a(n) = binomial coefficient C(n,8)."
A000582,30,7.0,1.0,1.0,7.0,30.0,1,0,0.026525198938992044,"a(n) = binomial coefficient C(n,9)."
A000583,30,13.0,5.0,0.0,13.0,90.0,1,0,0.10332950631458095,Fourth powers: a(n) = n^4.
A000584,30,13.0,2.0,2.0,13.0,98.0,1,0,0.09133271202236719,Fifth powers: a(n) = n^5.
A000586,30,,,,,,0,0,1.0,Number of partitions of n into distinct primes.
A000592,30,,,,,,0,0,1.0,Number of nonnegative solutions of x^2 + y^2 = z in first n shells.
A000593,30,,,,,,0,0,1.0,Sum of odd divisors of n.
A000594,30,,,,,,0,0,1.0,"Ramanujan's tau function (or Ramanujan numbers, or tau numbers)."
A000596,30,11.0,1.0,3.0,11.0,120.0,1,0,0.10425716768027801,"Central factorial numbers: A008955(n,2)."
A000598,30,,,,,,0,0,1.0,Number of rooted ternary trees with n nodes; number of n-carbon alkyl radicals C(n)H(2n+1) ignoring stereoisomers.
A000599,30,,,,,,0,0,1.0,Number of secondary alcohols (alkanols or alkyl alcohols C_n H_{2n+1} OH) with n carbon atoms.
A000600,30,,,,,,0,0,1.0,Number of tertiary alcohols (alkanols or alkyl alcohols C_n H_{2n+1} OH) with n carbon atoms.
A000601,30,16.0,4.0,1.0,16.0,80.0,1,0,0.1797752808988764,Expansion of 1/((1-x)^2*(1-x^2)*(1-x^3)).
A000602,30,,,,,,0,0,1.0,Number of n-node unrooted quartic trees; number of n-carbon alkanes C(n)H(2n+2) ignoring stereoisomers.
A000603,30,,,,,,0,0,1.0,Number of nonnegative solutions to x^2 + y^2 <= n^2.
A000604,30,,,,,,0,0,1.0,Number of nonnegative solutions to x^2 + y^2 + z^2 <= n^2.
A000605,30,,,,,,0,0,1.0,Number of points of norm <= n in cubic lattice.
A000606,30,,,,,,0,0,1.0,Number of nonnegative solutions to x^2 + y^2 + z^2 <= n.
A000607,30,,,,,,0,0,1.0,Number of partitions of n into prime parts.
A000620,30,,,,,,0,0,1.0,Number of monosubstituted alkanes C(n-1)H(2n-1)-X with n-1 carbon atoms that are stereoisomers.
A000621,30,13.0,,,,,2,1,1.0,Number of monosubstituted alkanes C(n-1)H(2n-1)-X with n-1 carbon atoms that are not stereoisomers.
A000622,30,,,,,,0,0,1.0,Number of monosubstituted alkanes C(n)H(2n+1)-X of the form shown in the Comments lines that are stereoisomers.
A000623,30,6.0,,,,,1,1,1.0,Number of monosubstituted alkanes C(n)H(2n+1)-X of the form shown in the Comments lines that are stereoisomers.
A000624,30,,,,,,0,0,1.0,Number of monosubstituted alkanes C(n)H(2n+1)-X of the form shown in the Comments lines that are not stereoisomers.
A000625,30,,,,,,0,0,1.0,Number of n-node steric rooted ternary trees; number of n carbon alkyl radicals C(n)H(2n+1) taking stereoisomers into account.
A000626,30,6.0,,,,,1,1,1.0,Number of stereoisomeric paraffins with n carbon atoms.
A000627,30,,,,,,0,0,1.0,Number of non-stereoisomeric paraffins with n carbon atoms.
A000628,30,,,,,,0,0,1.0,Number of n-node unrooted steric quartic trees; number of n-carbon alkanes C(n)H(2n+2) taking stereoisomers into account.
A000630,30,,,,,,0,0,1.0,Number of ways to represent n using the binary operator a * b = 2^a + b.
A000631,30,,,,,,0,0,1.0,Number of ethylene derivatives with n carbon atoms.
A000633,30,,,,,,0,0,1.0,Number of acyclic quaternary ammonium ions with n carbon atoms.
A000636,30,,,,,,0,0,1.0,Number of paraffins C_n H_{2n} X_2 with n carbon atoms.
A000639,30,,,,,,0,0,1.0,Number of alkyl benzenes with n carbon atoms: C(n)H(2n-6).
A000642,30,,,,,,0,0,1.0,a(n) = number of isomeric hydrocarbons of the acetylene series with carbon content n.
A000646,30,,,,,,0,0,1.0,Number of alkyls Y^{II} C_n H_{2n+2} with n carbon atoms.
A000655,30,10.0,4.0,0.0,11.0,42.0,2,1,0.22459893048128343,"a(n) = number of letters in a(n-1), a(1) = 1 (in English)."
A000664,30,,,,,,0,0,1.0,Number of graphs with n edges.
A000671,30,,,,,,0,0,1.0,"Number of boron trees with n nodes, i.e. n-node rooted trees with degree <= 3 at root and out-degree <= 2 elsewhere."
A000672,30,,,,,,0,0,1.0,Number of 3-valent trees (= boron trees or binary trees) with n nodes.
A000673,30,,,,,,0,0,1.0,"Number of bicentered 3-valent (or boron, or binary) trees with n nodes."
A000675,30,,,,,,0,0,1.0,"Number of centered 3-valent (or boron, or binary) trees with n nodes."
A000676,30,,,,,,0,0,1.0,Number of centered trees with n nodes.
A000677,30,,,,,,0,0,1.0,Number of bicentered trees with n nodes.
A000678,30,,,,,,0,0,1.0,Number of carbon (rooted) trees with n carbon atoms = unordered 4-tuples of ternary trees.
A000688,30,,,,,,0,0,1.0,Number of Abelian groups of order n; number of factorizations of n into prime powers.
A000689,30,11.0,4.0,0.0,11.0,46.0,1,0,0.24864864864864866,Final decimal digit of 2^n.
A000690,30,,,,,,0,0,1.0,Landau's approximation to population of x^2 + y^2 <= 2^n.
A000691,30,,,,,,0,0,1.0,Ramanujan's approximation to population of x^2 + y^2 <= 2^n.
A000692,30,,,,,,0,0,1.0,An approximation to population of x^2 + y^2 <= 2^n.
A000693,30,,,,,,0,0,1.0,Related to population of numbers of form x^2 + y^2.
A000694,30,,,,,,0,0,1.0,Related to population of numbers of form x^2 + y^2.
A000695,30,,,,,,0,0,1.0,Moser-de Bruijn sequence: sums of distinct powers of 4.
A000696,30,,,,,,0,0,1.0,"Numbers k such that (1,k) is ""good""."
A000700,30,,,,,,0,0,1.0,Expansion of Product_{k>=0} (1 + x^(2k+1)); number of partitions of n into distinct odd parts; number of self-conjugate partitions; number of symmetric Ferrers graphs with n nodes.
A000701,30,,,,,,0,0,1.0,One half of number of non-self-conjugate partitions; also half of number of asymmetric Ferrers graphs with n nodes.
A000702,30,,,,,,0,0,1.0,a(n) is the number of conjugacy classes in the alternating group A_n.
A000703,30,,,,,,0,0,1.0,Chromatic number (or Heawood number) of nonorientable surface with n crosscaps.
A000705,30,,,,,,0,0,1.0,n-th superior highly composite number A002201(n) is product of first n terms of this sequence.
A000709,30,,,,,,0,0,1.0,Related to population of numbers of form x^2 + y^2.
A000710,30,,,,,,0,0,1.0,"Number of partitions of n, with two kinds of 1, 2, 3 and 4."
A000711,30,,,,,,0,0,1.0,"Number of partitions of n, with three kinds of 1,2,3 and 4 and two kinds of 5,6,7,..."
A000712,30,,,,,,0,0,1.0,a(n) = number of partitions of n into parts of 2 kinds.
A000713,30,,,,,,0,0,1.0,"EULER transform of 3, 2, 2, 2, 2, 2, 2, 2, ..."
A000714,30,,,,,,0,0,1.0,"Number of partitions of n, with three kinds of 1 and 2 and two kinds of 3,4,5,...."
A000715,30,,,,,,0,0,1.0,"Number of partitions of n, with three kinds of 1,2 and 3 and two kinds of 4,5,6,...."
A000716,30,,,,,,0,0,1.0,Number of partitions of n into parts of 3 kinds.
A000720,30,,,,,,0,0,1.0,"pi(n), the number of primes <= n. Sometimes called PrimePi(n) to distinguish it from the number 3.14159..."
A000726,30,,,,,,0,0,1.0,Number of partitions of n in which no parts are multiples of 3.
A000727,30,,,,,,0,0,1.0,Expansion of Product_{k >= 1} (1 - x^k)^4.
A000728,30,,,,,,0,0,1.0,Expansion of Product_{n>=1} (1-x^n)^5.
A000729,30,,,,,,0,0,1.0,Expansion of Product_{k >= 1} (1 - x^k)^6.
A000730,30,,,,,,0,0,1.0,Expansion of Product_{n>=1} (1 - x^n)^7.
A000731,30,,,,,,0,0,1.0,Expansion of Product (1 - x^k)^8 in powers of x.
A000735,30,,,,,,0,0,1.0,Expansion of Product_{k>=1} (1 - x^k)^12.
A000739,30,,,,,,0,0,1.0,Expansion of Product_{k>=1} (1 - x^k)^16.
A000740,30,,,,,,0,0,1.0,"Number of 2n-bead balanced binary necklaces of fundamental period 2n, equivalent to reversed complement; also Dirichlet convolution of b_n=2^(n-1) with mu(n); also number of components of Mandelbrot set corresponding to Julia sets with an attractive n-cycle."
A000741,30,,,,,,0,0,1.0,Number of compositions of n into 3 ordered relatively prime parts.
A000742,30,,,,,,0,0,1.0,Number of compositions of n into 4 ordered relatively prime parts.
A000743,30,,,,,,0,0,1.0,Number of compositions of n into 5 ordered relatively prime parts.
A000748,30,7.0,2.0,0.0,7.0,30.0,1,0,0.04754358161648178,Expansion of bracket function.
A000749,30,11.0,4.0,0.0,11.0,40.0,1,0,0.04956629491945477,"a(n) = 4*a(n-1) - 6*a(n-2) + 4*a(n-3), n > 3, with a(0)=a(1)=a(2)=0, a(3)=1."
A000750,30,11.0,4.0,0.0,11.0,70.0,1,0,0.0830367734282325,Expansion of bracket function.
A000773,30,11.0,4.0,0.0,11.0,42.0,1,0,0.051787916152897656,Number of numbers == 0 (mod 3) in range 2^n to 2^(n+1) with odd number of 1's in binary expansion.
A000783,30,,,,,,0,0,1.0,Erroneous version of A007535.
A000784,30,,,,,,0,0,1.0,Number of symmetrical planar partitions of n (planar partitions (A000219) that when regarded as 3-D objects have just one symmetry plane).
A000785,30,,,,,,0,0,1.0,Number of asymmetrical planar partitions of n: planar partitions (A000219) that when regarded as 3-D objects have no symmetry.
A000786,30,,,,,,0,0,1.0,"Number of inequivalent planar partitions of n, when considering them as 3D objects."
A000787,30,,,,,,0,0,1.0,Strobogrammatic numbers: the same upside down.
A000788,30,,,,,,0,0,1.0,"Total number of 1's in binary expansions of 0, ..., n."
A000790,30,,,,,,0,0,1.0,Primary pretenders: least composite c such that n^c == n (mod c).
A000792,30,13.0,5.0,0.0,13.0,48.0,1,0,0.09504950495049505,a(n) = max{(n - i)*a(i) : i < n}; a(0) = 1.
A000793,30,,,,,,0,0,1.0,"Landau's function g(n): largest order of permutation of n elements. Equivalently, largest LCM of partitions of n."
A000796,30,,,,,,0,0,1.0,Decimal expansion of Pi (or digits of Pi).
A000797,30,,,,,,0,0,1.0,Numbers that are not the sum of 4 tetrahedral numbers.
A000799,30,,,,,,0,0,1.0,a(n) = floor(2^n / n).
A000801,30,,,,,,0,0,1.0,a(n) = Sum_{k = 1..n} floor(2^k / k).
A000802,30,,,,,,0,0,1.0,Maximal number of states in the minimal deterministic finite automaton accepting a language over a binary alphabet consisting of some words of length n.
A000803,30,11.0,4.0,0.0,11.0,40.0,1,0,0.05188067444876784,a(n+3) = a(n+2) + a(n+1) + a(n) - 4.
A000804,30,,,,,,0,0,1.0,"Permanent of a certain cyclic n X n (0,1) matrix."
A000805,30,7.0,,,,,2,1,1.0,"Permanent of a certain cyclic n X n (0,1) matrix."
A000837,30,,,,,,0,0,1.0,Number of partitions of n into relatively prime parts. Also aperiodic partitions.
A000840,30,,,,,,0,0,1.0,Number of cubic bicolored graphs on n unlabeled nodes admitting an automorphism exchanging the colors.
A000852,30,,,,,,0,0,1.0,Numbers beginning with a vowel in English.
A000855,30,6.0,,,,,1,1,1.0,Final two digits of 2^n.
A000861,30,,,,,,0,0,1.0,Numbers ending with a vowel in American English.
A000864,30,,,,,,0,0,1.0,Deceptive nonprimes: composite numbers k that divide the repunit R_{k-1}.
A000865,30,9.0,3.0,0.0,9.0,52.0,1,0,0.12293144208037825,Numbers beginning with letter 'o' in English.
A000867,30,15.0,,,,,2,1,1.0,Numbers beginning with letter 'f' in English.
A000870,30,15.0,,,,,2,1,1.0,Numbers beginning with letter 's' in English.
A000873,30,13.0,,,,,2,1,1.0,Numbers beginning with letter 'e' in English.
A000876,30,,,,,,0,0,1.0,From a self-replicating tiling.
A000879,30,,,,,,0,0,1.0,Number of primes < prime(n)^2.
A000885,30,,,,,,0,0,1.0,Number of twin prime pairs < square of n-th prime.
A000910,30,6.0,,,,,1,1,1.0,"a(n) = 5*binomial(n, 6)."
A000914,30,10.0,2.0,1.0,10.0,42.0,1,0,0.05714285714285714,"Stirling numbers of the first kind: s(n+2, n)."
A000916,30,,,,,,0,0,1.0,"a(2n) = n+2, a(2n-1) = smallest number requiring n+2 letters in English."
A000918,30,7.0,2.0,0.0,7.0,24.0,1,0,0.027180067950169876,a(n) = 2^n - 2.
A000921,30,,,,,,0,0,1.0,Primes p of the form 3k+1 such that Sum_{x=1..p} cos(2*Pi*x^3/p) > sqrt(p).
A000922,30,,,,,,0,0,1.0,Primes p of the form 3k+1 such that -sqrt(p) < Sum_{x=1..p} cos(2*Pi*x^3/p) < sqrt(p).
A000923,30,,,,,,0,0,1.0,Primes p of the form 3k+1 such that Sum_{x=1..p} cos(2*Pi*x^3/p) < -sqrt(p).
A000924,30,,,,,,0,0,1.0,"Class number of Q(sqrt(-n)), n squarefree."
A000925,30,,,,,,0,0,1.0,Number of ordered ways of writing n as a sum of 2 squares of nonnegative integers.
A000926,30,7.0,,,,,2,1,1.0,"Euler's ""numerus idoneus"" (or ""numeri idonei"", or idoneal, or suitable, or convenient numbers)."
A000927,30,6.0,,,,,1,1,1.0,"""First factor"" (or relative class number) h- for cyclotomic field Q( exp(2 Pi / prime(n)) )."
A000928,30,,,,,,0,0,1.0,"Irregular primes: primes p such that at least one of the numerators of the Bernoulli numbers B_2, B_4, ..., B_{p-3} (A000367) is divisible by p."
A000929,30,,,,,,0,0,1.0,Dimension of the n-th graded piece of the mod-2 Steenrod algebra A_2.
A000930,30,9.0,3.0,0.0,9.0,32.0,1,0,0.06517311608961303,Narayana's cows sequence: a(0) = a(1) = a(2) = 1; thereafter a(n) = a(n-1) + a(n-3).
A000931,30,9.0,3.0,0.0,9.0,28.0,1,0,0.0975609756097561,"Padovan sequence (or Padovan numbers): a(n) = a(n-2) + a(n-3) with a(0) = 1, a(1) = a(2) = 0."
A000933,30,29.0,6.0,2.0,29.0,190.0,1,0,0.7755102040816326,Genus of complete graph on n nodes.
A000934,30,,,,,,0,0,1.0,Chromatic number (or Heawood number) Chi(n) of surface of genus n.
A000938,30,,,,,,0,0,1.0,Number of collinear point-triples in an n X n grid.
A000943,30,,,,,,0,0,1.0,Number of combinatorial types of simplicial n-dimensional polytopes with n+3 nodes.
A000945,30,,,,,,0,0,1.0,"Euclid-Mullin sequence: a(1) = 2, a(n+1) is smallest prime factor of 1 + Product_{k=1..n} a(k)."
A000954,30,,,,,,0,0,1.0,Conjecturally largest even integer which is an unordered sum of two primes in exactly n ways.
A000957,30,13.0,3.0,1.0,13.0,58.0,1,0,0.046141607000795545,Fine's sequence (or Fine numbers): number of relations of valence >= 1 on an n-set; also number of ordered rooted trees with n nodes having root of even degree.
A000959,30,,,,,,0,0,1.0,Lucky numbers.
A000960,30,,,,,,0,0,1.0,"Flavius Josephus's sieve: Start with the natural numbers; at the k-th sieving step, remove every (k+1)-st term of the sequence remaining after the (k-1)-st sieving step; iterate."
A000961,30,,,,,,0,0,1.0,"Powers of primes. Alternatively, 1 and the prime powers (p^k, p prime, k >= 1)."
A000962,30,15.0,6.0,0.0,15.0,56.0,1,0,0.056622851365015166,"The convergent sequence A_n for the ternary continued fraction (3,1;2,2) of period 2."
A000963,30,15.0,6.0,0.0,15.0,66.0,1,0,0.06128133704735376,"The convergent sequence B_n for the ternary continued fraction (3,1;2,2) of period 2."
A000964,30,15.0,6.0,0.0,15.0,60.0,1,0,0.05853658536585366,"The convergent sequence C_n for the ternary continued fraction (3,1;2,2) of period 2."
A000966,30,22.0,6.0,1.0,22.0,186.0,1,0,0.46616541353383456,n! never ends in this many 0's.
A000967,30,,,,,,0,0,1.0,Sum of Fermat coefficients.
A000968,30,,,,,,0,0,1.0,Sum of odd Fermat coefficients rounded to nearest integer.
A000969,30,13.0,5.0,0.0,13.0,66.0,1,0,0.1476510067114094,Expansion of g.f. (1 + x + 2*x^2)/((1 - x)^2*(1 - x^3)).
A000970,30,29.0,6.0,2.0,29.0,536.0,1,0,0.7043363994743759,Fermat coefficients.
A000971,30,,,,,,0,0,1.0,Fermat coefficients.
A000972,30,,,,,,0,0,1.0,Fermat coefficients.
A000973,30,9.0,1.0,2.0,9.0,52.0,1,0,0.045414847161572056,Fermat coefficients.
A000974,30,,,,,,0,0,1.0,Conjecturally the number of even integers the sum of two primes in exactly n ways.
A000975,30,9.0,3.0,0.0,9.0,32.0,1,0,0.0362400906002265,"a(2n) = 2*a(2n-1), a(2n+1) = 2*a(2n)+1 (also a(n) is the n-th number without consecutive equal binary digits)."
A000976,30,,,,,,0,0,1.0,Period of 1/n! in base 10.
A000977,30,,,,,,0,0,1.0,Numbers that are divisible by at least three different primes.
A000978,30,,,,,,0,0,1.0,Wagstaff numbers: numbers k such that (2^k + 1)/3 is prime.
A000981,30,11.0,,,,,2,1,1.0,Numbers beginning with letter 'n' in English.
A000982,30,11.0,4.0,0.0,11.0,40.0,1,0,0.09925558312655088,a(n) = ceiling(n^2/2).
A000988,30,,,,,,0,0,1.0,Number of one-sided polyominoes with n cells.
A000989,30,,,,,,0,0,1.0,"3-adic valuation of binomial(2*n, n): largest k such that 3^k divides binomial(2*n, n)."
A000990,30,,,,,,0,0,1.0,Number of plane partitions of n with at most two rows.
A000991,30,,,,,,0,0,1.0,Number of 3-line partitions of n.
A000992,30,,,,,,0,0,1.0,"""Half-Catalan numbers"": a(n) = Sum_{k=1..floor(n/2)} a(k)*a(n-k) with a(1) = 1."
A000996,30,,,,,,0,0,1.0,Shifts 3 places left under binomial transform.
A000997,30,,,,,,0,0,1.0,From a differential equation.
A000999,30,13.0,,,,,2,1,1.0,"5-adic valuation of binomial(2*n,n): largest k such that 5^k divides binomial(2*n, n)."
A001000,30,,,,,,0,0,1.0,"a(n) = least m such that if a/b < c/d where a,b,c,d are integers in [0,n], then a/b < k/m < c/d for some integer k."
A001001,30,,,,,,0,0,1.0,Number of sublattices of index n in generic 3-dimensional lattice.
A001005,30,21.0,4.0,2.0,21.0,256.0,1,0,0.289920724801812,Number of ways of partitioning n points on a circle into subsets only of sizes 2 and 3.
A001006,30,10.0,2.0,1.0,10.0,46.0,1,0,0.04060017652250662,Motzkin numbers: number of ways of drawing any number of nonintersecting chords joining n (labeled) points on a circle.
A001009,30,6.0,,,,,1,1,1.0,"Triangle giving number L(n,k) of normalized k X n Latin rectangles."
