anum,n_terms,n_d,order,degree,n_id,L_H,n_singular,full_fit,prefix_only,n_revisions,n_struct_rev,final_lambda,error,name
A138064,30,,,,,,,False,False,0,0,1.0,,"A triangular sequence from the Z/nZ matrix addition tables as in sequence A095897 as coefficients of characteristic polynomials: M(n,m)=Mod[n + m, d] for n <=m<=d."
A134868,30,,,,,,,False,False,0,0,1.0,,A103451 * A002260.
A162148,30,9.0,2.0,1.0,10.0,50.0,0.0,True,False,2,1,0.07473841554559044,,a(n) = n*(n+1)*(5*n+7)/6.
A360655,30,,,,,,,False,False,0,0,1.0,,"Irregular table read by rows; for n > 1, the n-th row lists the numbers of the form binomial(m+1, k) such that binomial(m, k) = n."
A315738,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.343.6 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A336155,30,,,,,,,False,False,0,0,1.0,,"Lexicographically earliest infinite sequence such that a(i) = a(j) => A007814(1+i) = A007814(1+j) and A335915(i) = A335915(j), for all i, j >= 1."
A206813,30,,,,,,,False,False,0,0,1.0,,"Position of 3^n in joint ranking of {2^i}, {3^j}, {5^k}."
A278350,30,,,,,,,False,False,0,0,1.0,,Cototient of Fibonacci(n).
A008597,30,7.0,2.0,0.0,7.0,28.0,0.0,True,False,1,0,0.05919661733615222,,Multiples of 15.
A180634,30,,,,,,,False,False,0,0,1.0,,Numbers n such that the discriminant of the n-th cyclotomic polynomial is a square.
A124377,30,,,,,,,False,False,0,0,1.0,,"Riordan array (1/(1-x-x^2),x/(1+x))."
A080714,30,,,,,,,False,False,0,0,1.0,,"a(n) is taken to be the (n-th)-smallest positive integer greater than a(n-1) that is consistent with the condition ""n is a member of the sequence if and only if a(n) is odd.""."
A142492,30,,,,,,,False,False,0,0,1.0,,Primes congruent to 26 mod 51.
A376944,30,,,,,,,False,False,0,0,1.0,,G.f.: Sum_{k>=0} 2^k * x^(k*(k+1)/2) * Product_{j=1..k} (1 + x^j).
A001642,30,13.0,5.0,0.0,13.0,62.0,0.0,True,False,1,0,0.07354685646500593,,A Fielder sequence.
A076452,30,,,,,,,False,False,0,0,1.0,,"a(n+2) = abs(a(n+1)) - a(n), a(0)=0, a(1)=1."
A205100,30,,,,,,,False,False,0,0,1.0,,"The index j<k such that n divides k!!-j!!, where k is the least index (A204982) for which such j exists."
A161574,30,,,,,,,False,False,0,0,1.0,,a(n) = the second smallest positive integer with exactly n divisors.
A023406,30,,,,,,,False,False,0,0,1.0,,"If any even power of 2 ends with k 1's and 6's, they must be the first k terms of this sequence in reverse order."
A329023,30,,,,,,,False,False,0,0,1.0,,Number of length-n ternary words having at most 5 palindromic subwords (including the empty word).
A272047,30,,,,,,,False,False,0,0,1.0,,"Partial sums of the number of active (ON, black) cells in n-th stage of growth of two-dimensional cellular automaton defined by ""Rule 419"", based on the 5-celled von Neumann neighborhood."
A039424,30,,,,,,,False,False,0,0,1.0,,Numbers whose base-10 representation has the same nonzero number of 4's and 6's.
A339046,30,,,,,,,False,False,0,0,1.0,,"Irregular triangle read by rows: row n gives the complete quadrupling system modulo N = 2*n + 1, for n >= 0."
A197375,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of least x > 0 having sin(3*x) = sin(Pi*x/6)^2.
A330809,30,,,,,,,False,False,0,0,1.0,,Triangular numbers having exactly 8 divisors.
A207614,30,,,,,,,False,False,0,0,1.0,,"Triangle of coefficients of polynomials u(n,x) jointly generated with A207615; see the Formula section."
A222962,30,,,,,,,False,False,0,0,1.0,,"Primes of the form kk*k+k+1, where kk is the concatenation of k with itself."
A133099,30,,,,,,,False,False,0,0,1.0,,McKay-Thompson series of class 13B for the Monster group with a(0) = -2.
A134076,30,,,,,,,False,False,0,0,1.0,,Primes p mentioned in A134075.
A242394,30,,,,,,,False,False,0,0,1.0,,"Number of equilateral triangles (sides length = 1) that intersect the circumference of a circle of radius n centered at (0,0)."
A111484,30,,,,,,,False,False,0,0,1.0,,Triangular numbers all of whose digits are nonprimes.
A074632,30,,,,,,,False,False,0,0,1.0,,"Numbers k such that the sum of 2nd, 3rd, 4th and 5th powers of divisors of k are divisible by sum of divisors of k."
A292822,30,6.0,,,,,,False,True,1,1,1.0,,Decimal expansion of Product_{k>=1} (1 + exp(-4*Pi*k)).
A296757,30,7.0,4.0,2.0,21.0,264.0,2.0,True,False,9,8,0.7696793002915452,,"Numbers whose base-15 digits d(m), d(m-1), ..., d(0) have #(rises) > #(falls); see Comments."
A193640,30,,,,,,,False,False,0,0,1.0,,Indices n such that Perrin(n) > r^n where r is the real root of the polynomial x^3-x-1.
A380476,30,,,,,,,False,False,0,0,1.0,,"Numbers k with at least 4 prime factors such that A380459(k) is in A048103, i.e., has no divisors of the form p^p."
A165594,30,,,,,,,False,False,0,0,1.0,,"a(n) = Least i in range [A165593(n),A165593(n+1)] for which abs(A165592(i)) gets the maximum value in that range."
A239864,30,,,,,,,False,False,0,0,1.0,,"Starting from any prime p_i (with i = 1, 2, 3, ...) sequence lists the minimum number of consecutive primes that must be added to 1 to reach another prime."
A146766,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: expansion of p(x,n)=If[n == 0, 1, (x + 1)^n + 2^(n - 2)*Sum[Binomial[n, m]*x^m*(1 + x^(n - 2*m)), {m, 1, n - 1}]]."
A257274,30,,,,,,,False,False,0,0,1.0,,Numbers whose square can be written as sum of at least 3 consecutive triangular numbers (A000217).
A144000,30,,,,,,,False,False,0,0,1.0,,"Rectangular array by antidiagonals: label each unit square in the first quadrant lattice by its northeast vertex (x,y) and mark squares for which x + y == 0 (mod 3); then R(m,n) is the number of marked squares in the rectangle [0,m]x[0,n]."
A053736,30,,,,,,,False,False,0,0,1.0,,"Run through primes p; if the digits of p*q (where q is the prime following p) can be rearranged to form one or more primes r, append these primes r to the sequence."
A360585,30,,,,,,,False,False,0,0,1.0,,The integers of the sequence appear exactly twice. Between the two copies of k there are k even integers. The sequence is always extended with the smallest integer not leading to a contradiction.
A310218,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.5.20.2 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A124115,30,,,,,,,False,False,0,0,1.0,,a(n) = 2*prime(n) - prime(n+1) + 2.
A137894,30,,,,,,,False,False,0,0,1.0,,Limiting sequence when we start with positive integers (A000027) and at step n >= 1 add to the term at position n + a(n) the value n.
A265523,30,7.0,,,,,,False,True,6,5,1.0,,a(n) = largest base-9 palindrome m <= n such that every base-9 digit of m is <= the corresponding digit of n; m is written in base 10.
A342226,30,7.0,,,,,,False,True,5,4,1.0,,Numbers k with digits in nondecreasing order and satisfying k < (product of digits of k) * (sum of digits of k).
A056998,30,7.0,2.0,0.0,7.0,34.0,0.0,True,False,1,0,0.11003236245954692,,Erroneous version of A057348.
A310425,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.101.6 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A268574,30,,,,,,,False,False,0,0,1.0,,Numbers k such that (2^k + 1)^2 - 2 is a semiprime.
A178196,30,,,,,,,False,False,0,0,1.0,,Smallest k such that 35^k mod k = n.
A177787,30,10.0,2.0,1.0,10.0,50.0,0.0,True,False,1,0,0.09041591320072333,,"Number of paths from (0,0) to (n+2,n) using only up and right steps and avoiding two or more consecutive moves up or three or more consecutive moves right."
A121437,30,,,,,,,False,False,0,0,1.0,,"Matrix inverse of triangle A122177, where A122177(n,k) = C( k*(k+1)/2 + n-k + 2, n-k) for n>=k>=0."
A107797,30,7.0,,,,,,False,True,2,1,1.0,,a(n) = phi(Padovan(n+4)).
A215274,30,,,,,,,False,False,0,0,1.0,,"Primes congruent to {0, 1, 2, 5} mod 19."
A014237,30,,,,,,,False,False,0,0,1.0,,a(n) = (n-th prime) - (n-th nonprime).
A163541,30,,,,,,,False,False,0,0,1.0,,"The absolute direction (0=east, 1=south, 2=west, 3=north) taken by the type I Hilbert's Hamiltonian walk A163359 at the step n."
A245579,30,,,,,,,False,False,0,0,1.0,,Number of odd divisors of n multiplied by n.
A145684,30,,,,,,,False,False,0,0,1.0,,"Triangle T(n,k) = 2^(1 + floor((n-1)/2)) * A158893(n,k+1)."
A209871,30,,,,,,,False,False,0,0,1.0,,Quasi-Niven (or Quasi-Harshad) numbers: numbers that divided by the sum of their digits leave 1 as remainder.
A293352,30,,,,,,,False,False,0,0,1.0,,Greatest integer k such that k/2^n < Euler's constant (0.577216...).
A174377,30,,,,,,,False,False,0,0,1.0,,"Triangle T(n, k) = n!*q^k/(n-k)! if floor(n/2) > k-1 otherwise n!*q^(n-k)/k!, with q = 3, read by rows."
A065251,30,,,,,,,False,False,0,0,1.0,,"Simple quasi-periodic sequence consisting of the terms 1, 0 and -1."
A235715,30,,,,,,,False,False,0,0,1.0,,a(n) = number of times (n-1) occurs in the fundamental period of Fibonacci numbers modulo n.
A025072,30,,,,,,,False,False,0,0,1.0,,"s(1)t(n) + s(2)t(n-1) + ... + s(k)t(n-k+1), where k = [ n/2 ], s = A023532, t = (odd natural numbers)."
A018858,30,,,,,,,False,False,0,0,1.0,,3^a(n) is smallest power of 3 beginning with n.
A007637,30,9.0,,,,,,False,True,6,5,1.0,,Primes of form 3*k^2 - 3*k + 23.
A082289,30,13.0,3.0,1.0,13.0,76.0,0.0,True,False,1,0,0.10570236439499305,,Expansion of x^4*(2+x)/((1+x)*(1-x)^5).
A087258,30,,,,,,,False,False,0,0,1.0,,"a(n) = gcd(n, A025586(n)), greatest common divisor of n and largest value in 3x+1 iteration list started at n."
A030605,30,,,,,,,False,False,0,0,1.0,,Position of n-th 0 in A030604 (previous version).
A130370,30,,,,,,,False,False,0,0,1.0,,Signature permutation of a Catalan automorphism: inverse of *A130369.
A325518,30,,,,,,,False,False,0,0,1.0,,Difference sequence of A325425.
A283889,30,15.0,6.0,0.0,15.0,156.0,0.0,True,False,1,0,0.21166892808683854,,"Relative of Hofstadter Q-sequence: a(n) = max(0, n+10000) for n <= 0; a(n) = a(n-a(n-1)) + a(n-a(n-2)) + a(n-a(n-3)) + a(n-a(n-4)) for n > 0."
A190464,30,,,,,,,False,False,0,0,1.0,,Numbers with prime factorization p^4*q^6.
A040101,30,,,,,,,False,False,0,0,1.0,,Primes p such that x^4 = 3 has a solution mod p.
A108695,30,6.0,,,,,,False,True,4,4,1.0,,a(n) = number of times the digit congruent to n mod 10 has appeared in the sequence.
A348499,30,,,,,,,False,False,0,0,1.0,,"Numbers k such that A003968(k) is a multiple of k, where A003968 is multiplicative with a(p^e) = p*(p+1)^(e-1)."
A102402,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of Dyck paths of semilength n having k ascents of length 2."
A348424,30,,,,,,,False,False,0,0,1.0,,"a(n) is the difference between the index of the prime p = A035345(n)-A002110(n) and n, or 0 if the difference is composite."
A169788,30,,,,,,,False,False,0,0,1.0,,a(n) = n(n+1)/2 - A169780(n).
A006338,30,,,,,,,False,False,0,0,1.0,,"An ""eta-sequence"": floor((n+1)*sqrt(2) + 1/2) - floor(n*sqrt(2) + 1/2)."
A299072,30,,,,,,,False,False,0,0,1.0,,"Sequence is an irregular triangle read by rows with zeros removed where T(n,k) is the number of compositions of n whose standard factorization into Lyndon words has k distinct factors."
A147783,30,,,,,,,False,False,0,0,1.0,,Number of partitions of n into parts divisible by 2 or 5.
A328095,30,,,,,,,False,False,0,0,1.0,,Revenant numbers: numbers k such that k multiplied by the product of all its digits contains k as a substring.
A334475,30,,,,,,,False,False,0,0,1.0,,a(n) is the X-coordinate of the n-th point of the space filling curve T defined in A334474; sequence A334476 gives Y-coordinates.
A328239,30,,,,,,,False,False,0,0,1.0,,Numbers whose third arithmetic derivative (A099306) is prime.
A180726,30,,,,,,,False,False,0,0,1.0,,20^a(n) is smallest power of 20 beginning with n.
A305614,30,,,,,,,False,False,0,0,1.0,,Expansion of Sum_{p prime} x^p/(1 + x^p).
A051611,30,,,,,,,False,False,0,0,1.0,,Numbers that are not the sum of 2 nonzero triangular numbers.
A247684,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of the integral over the first quadrant (x>0, y>0) of sqrt(x^2 + x*y + y^2)*exp(-x-y) dx dy."
A098836,30,,,,,,,False,False,0,0,1.0,,Deficient Smith numbers.
A260192,30,11.0,4.0,0.0,11.0,36.0,0.0,True,False,1,0,0.3302752293577982,,Kronecker symbol(-6 / 2*n + 7).
A092363,30,7.0,,,,,,False,True,2,1,1.0,,n^(1/a(n)) is the closest to an integer on 2..n with a(n) minimal.
A311120,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.40.6 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A311833,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.160.2 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A021167,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of 1/163.
A342126,30,,,,,,,False,False,0,0,1.0,,The binary expansion of a(n) corresponds to that of n where all the 1's have been replaced by 0's except in the first run of 1's.
A025391,30,,,,,,,False,False,0,0,1.0,,Numbers that are the sum of 4 distinct nonzero squares in 7 or more ways.
A276516,30,,,,,,,False,False,0,0,1.0,,Expansion of Product_{k>=1} (1-x^(k^2)).
A094843,30,,,,,,,False,False,0,0,1.0,,Records in A094841.
A095077,30,,,,,,,False,False,0,0,1.0,,Primes with four 1-bits in their binary expansion.
A201105,30,,,,,,,False,False,0,0,1.0,,"T(n,k)=Number of nXk 0..7 arrays with every row and column running average nondecreasing rightwards and downwards, and the number of instances of each value within one of each other."
A121556,30,,,,,,,False,False,0,0,1.0,,Numbers such that sigma(n)^2 is divisible by UnitarySigma(n)*UnitaryPhi(n).
A295027,30,,,,,,,False,False,0,0,1.0,,"T(n,k) is (1/n) times the n-th derivative of the difference between the k-th tetration of x (power tower of order k) and its predecessor at x=1; triangle T(n,k), n>=1, 1<=k<=n, read by rows."
A313196,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.464.1 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A350526,30,,,,,,,False,False,0,0,1.0,,"a(n) = f(n*r)*c(n/r), where f = floor, c = ceiling, and r = golden ratio (A001622)."
A071876,30,11.0,6.0,1.0,22.0,118.0,1.0,True,False,4,3,0.7151515151515152,,"Decimal expansion of the ninth (of 10) decimal selvage number; the n-th digit of a decimal selvage number, x, is equal to the tenths digit of n*x."
A334739,30,,,,,,,False,False,0,0,1.0,,Number of unordered factorizations of n with 2 different parts > 1.
A269847,30,,,,,,,False,False,0,0,1.0,,"Permutation of natural numbers: a(1) = 1, for n > 1, if n is an odd prime, a(n) = A003961(a(A000720(n))), otherwise a(n) = 2*a(n-A000720(n))."
A374427,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n, k) = n! * 2^k * hypergeom([-k], [-n], -1/2)."
A015325,30,7.0,2.0,1.0,10.0,42.0,1.0,True,False,2,1,0.5060240963855421,,Inverse of 1316th cyclotomic polynomial.
A257992,30,,,,,,,False,False,0,0,1.0,,Number of even parts in the partition having Heinz number n.
A397053,30,,,,,,,False,False,0,0,1.0,,Consider the Hilbert curve with its cells numbered starting at 0. Two players take turns and place knights at the smallest unoccupied cell not attacked by an existing knight of the other player. Sequence lists cells occupied by the second player.
A325421,30,,,,,,,False,False,0,0,1.0,,Numbers k coprime to 10 such that there are exactly two values of A for which k^2+4*A and k^2-4*A are perfect squares.
A320599,30,,,,,,,False,False,0,0,1.0,,Numbers k such that 4k + 1 and 8k + 1 are both primes.
A033000,30,7.0,,,,,,False,True,6,5,1.0,,"If d,e are consecutive digits of n in base 12, then |d-e|>=5."
A039437,30,9.0,,,,,,False,True,6,5,1.0,,Numbers whose base-10 representation has the same nonzero number of 8's and 9's.
A351024,30,,,,,,,False,False,0,0,1.0,,Dirichlet g.f.: Product_{k>=2} 1 / (1 + 3 * k^(-s)).
A396763,30,,,,,,,False,False,0,0,1.0,,Numbers whose average of aliquot divisors and average of divisors are both integers.
A047171,30,19.0,5.0,1.0,19.0,98.0,0.0,True,False,1,0,0.1258023106546855,,"Number of nonempty subsets of {1,2,...,n} in which exactly 1/2 of the elements are <= (n-1)/2."
A330276,30,,,,,,,False,False,0,0,1.0,,NSW pseudoprimes: odd composite numbers k such that A002315((k-1)/2) == 1 (mod k).
A390222,30,,,,,,,False,False,0,0,1.0,,"a(n) = Sum_{k=0..floor(n/2)} binomial(k+2,4*n-8*k+2)."
A159273,30,,,,,,,False,False,0,0,1.0,,"Smallest integer m, in absolute value, such that |m(prime(n)+m)| has as prime factors exactly all primes < sqrt(prime(n)); zero if no such m exists."
A071814,30,,,,,,,False,False,0,0,1.0,,"Numbers k such that the number of 1's in the binary representation of k equals bigomega(k), the number of prime divisors of k (counted with multiplicity)."
A156749,30,11.0,,,,,,False,True,2,1,1.0,,"For all numbers k(n) congruent to -1 or +1 (mod 4) starting with k(n) = {3,5,7,9,11,...}, a(k(n)) is incremented by the congruence (mod 4) if k(n) is prime and by 0 if k(n) is composite."
A056776,30,,,,,,,False,False,0,0,1.0,,Composite numbers k such that phi(k+12) = phi(k) + 12.
A068763,30,,,,,,,False,False,0,0,1.0,,Irregular triangle of the Fibonacci polynomials of A011973 multiplied diagonally by the Catalan numbers.
A312939,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.315.6 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A184412,30,,,,,,,False,False,0,0,1.0,,"""Types"" (parities of i and j) when all the numbers i+j/r are ranked, where r=sqrt(2), i>=0, j>=0."
A008810,30,13.0,5.0,0.0,13.0,52.0,0.0,True,False,1,0,0.13941018766756033,,a(n) = ceiling(n^2/3).
A130115,30,,,,,,,False,False,0,0,1.0,,Inverse Moebius transform of A130113 as a diagonalized matrix.
A273618,30,,,,,,,False,False,0,0,1.0,,Numbers m = 2*k+1 where k is odd with the property that 3^k mod m = 1 and k^k mod m = 1.
A058333,30,13.0,1.0,4.0,13.0,100.0,0.0,True,False,1,0,0.1180637544273908,,"Number of 3 X 3 matrices with elements from [0,...,(n-1)] satisfying the condition that the middle element of each row or column is the difference of the two end elements (in absolute value)."
A041993,30,,,,,,,False,False,0,0,1.0,,Denominators of continued fraction convergents to sqrt(519).
A169989,30,,,,,,,False,False,0,0,1.0,,Expansion of Product_{i=0..m-1} 1 + x^(2*i+1) for m=6.
A026924,30,,,,,,,False,False,0,0,1.0,,"Number of partitions of n into an odd number of parts, the greatest being 4; also, a(n+7) = number of partitions of n+3 into an even number of parts, each <=4."
